acts,rfwov,sbd,simo,disc,date,rpGroup,rp,evType,chType,crFlag,commit
12,195.122,508.782,,6.504,20140109,U,COXX,P2P,SP,sbd,24mo
18,292.683,794.635,,6.504,20140110,U,COXX,P2P,SP,sbd,24mo
13,211.382,620.9,,3.252,20140111,U,COXX,P2P,SP,sbd,24mo
21,341.463,978.541,,26.016,20140113,U,COXX,P2P,SP,sbd,24mo
14,227.642,653.015,,9.756,20140114,U,COXX,P2P,SP,sbd,24mo
19,308.943,782.35,,14.634,20140115,U,COXX,P2P,SP,sbd,24mo
24,390.244,1049.025,,22.764,20140116,U,COXX,P2P,SP,sbd,24mo
20,325.203,906.917,,22.764,20140117,U,COXX,P2P,SP,sbd,24mo
7,113.821,326.02,,,20140118,U,COXX,P2P,SP,sbd,24mo
1,16.26,51.14,,1.626,20140119,U,COXX,P2P,SP,sbd,24mo
22,357.724,967.728,,4.878,20140120,U,COXX,P2P,SP,sbd,24mo
25,406.504,1100.167,,16.26,20140121,U,COXX,P2P,SP,sbd,24mo
17,276.423,733.01,,14.634,20140122,U,COXX,P2P,SP,sbd,24mo
16,260.163,681.869,,13.008,20140123,U,COXX,P2P,SP,sbd,24mo
17,276.423,785.455,,17.886,20140124,U,COXX,P2P,SP,sbd,24mo
9,146.341,397.32,,3.252,20140125,U,COXX,P2P,SP,sbd,24mo
21,341.463,916.589,,17.886,20140127,U,COXX,P2P,SP,sbd,24mo
14,227.642,611.06,,8.13,20140128,U,COXX,P2P,SP,sbd,24mo
6,97.561,254.39,,,20140129,U,COXX,P2P,SP,sbd,24mo
11,178.862,478.618,,6.504,20140130,U,COXX,P2P,SP,sbd,24mo
15,243.902,693.666,,6.504,20140131,U,COXX,P2P,SP,sbd,24mo
11,178.862,492.279,,4.878,20140201,U,COXX,P2P,SP,sbd,24mo
8,130.081,373.82,,6.504,20140203,U,COXX,P2P,SP,sbd,24mo
20,325.203,942.6,,17.724,20140204,U,COXX,P2P,SP,sbd,24mo
11,178.862,455.201,,13.008,20140205,U,COXX,P2P,SP,sbd,24mo
13,211.382,584.96,,13.008,20140206,U,COXX,P2P,SP,sbd,24mo
15,243.902,690.567,,6.504,20140207,U,COXX,P2P,SP,sbd,24mo
13,211.382,562.601,,8.13,20140208,U,COXX,P2P,SP,sbd,24mo
15,243.902,682.519,,9.756,20140210,U,COXX,P2P,SP,sbd,24mo
21,341.463,936.257,,17.886,20140211,U,COXX,P2P,SP,sbd,24mo
14,227.642,633.821,,17.886,20140212,U,COXX,P2P,SP,sbd,24mo
22,357.724,1075.279,,14.634,20140213,U,COXX,P2P,SP,sbd,24mo
15,243.902,686.581,,9.756,20140214,U,COXX,P2P,SP,sbd,24mo
11,178.862,479.349,,6.504,20140215,U,COXX,P2P,SP,sbd,24mo
16,260.163,837.15,,9.756,20140217,U,COXX,P2P,SP,sbd,24mo
21,341.463,1015.61,,17.886,20140218,U,COXX,P2P,SP,sbd,24mo
10,162.602,503.9,,6.504,20140219,U,COXX,P2P,SP,sbd,24mo
8,130.081,430.81,,11.057,20140220,U,COXX,P2P,SP,sbd,24mo
12,195.122,568.941,,8.13,20140221,U,COXX,P2P,SP,sbd,24mo
9,146.341,430.73,,6.504,20140222,U,COXX,P2P,SP,sbd,24mo
17,276.423,869.751,,13.008,20140224,U,COXX,P2P,SP,sbd,24mo
13,211.382,633.9,,8.13,20140225,U,COXX,P2P,SP,sbd,24mo
9,146.341,373.9,,11.382,20140226,U,COXX,P2P,SP,sbd,24mo
15,243.902,723.25,,17.561,20140227,U,COXX,P2P,SP,sbd,24mo
16,260.163,877.881,,11.382,20140228,U,COXX,P2P,SP,sbd,24mo
9,146.341,657.889,,6.504,20140301,U,COXX,P2P,SP,sbd,24mo
21,341.463,1453.826,,11.22,20140304,U,COXX,P2P,SP,sbd,24mo
25,406.504,1640.899,,17.724,20140305,U,COXX,P2P,SP,sbd,24mo
27,439.024,1941.149,,17.886,20140306,U,COXX,P2P,SP,sbd,24mo
9,146.341,592.847,,,20140307,U,COXX,P2P,SP,sbd,24mo
8,130.081,617.238,,4.878,20140308,U,COXX,P2P,SP,sbd,24mo
10,162.602,731.06,,6.504,20140310,U,COXX,P2P,SP,sbd,24mo
10,162.602,633.499,,3.252,20140311,U,COXX,P2P,SP,sbd,24mo
9,146.341,584.8,,6.341,20140312,U,COXX,P2P,SP,sbd,24mo
15,243.902,812.601,,16.098,20140313,U,COXX,P2P,SP,sbd,24mo
14,227.642,828.619,,6.504,20140314,U,COXX,P2P,SP,sbd,24mo
13,211.382,863.01,,8.13,20140315,U,COXX,P2P,SP,sbd,24mo
13,211.382,958.296,,9.756,20140317,U,COXX,P2P,SP,sbd,24mo
11,178.862,690.57,,4.878,20140318,U,COXX,P2P,SP,sbd,24mo
9,146.341,568.7,,7.967,20140319,U,COXX,P2P,SP,sbd,24mo
11,178.862,706.668,,8.13,20140320,U,COXX,P2P,SP,sbd,24mo
12,195.122,674.23,,8.13,20140321,U,COXX,P2P,SP,sbd,24mo
15,243.902,1064.069,,9.756,20140322,U,COXX,P2P,SP,sbd,24mo
22,357.724,1577.567,,16.26,20140324,U,COXX,P2P,SP,sbd,24mo
7,113.821,406.26,,6.504,20140326,U,COXX,P2P,SP,sbd,24mo
25,406.504,1762.608,,11.382,20140327,U,COXX,P2P,SP,sbd,24mo
18,292.683,1325.778,,11.382,20140328,U,COXX,P2P,SP,sbd,24mo
11,178.862,812.279,,8.13,20140329,U,COXX,P2P,SP,sbd,24mo
18,292.683,1023.74,,13.008,20140331,U,COXX,P2P,SP,sbd,24mo
14,227.642,901.709,,9.756,20140401,U,COXX,P2P,SP,sbd,24mo
10,162.602,657.97,,1.626,20140402,U,COXX,P2P,SP,sbd,24mo
18,292.683,1226.589,,14.472,20140403,U,COXX,P2P,SP,sbd,24mo
11,178.862,739.188,,6.504,20140404,U,COXX,P2P,SP,sbd,24mo
10,162.602,690.488,,3.252,20140405,U,COXX,P2P,SP,sbd,24mo
6,97.561,373.66,,9.593,20140407,U,COXX,P2P,SP,sbd,24mo
10,162.602,739.108,,14.472,20140408,U,COXX,P2P,SP,sbd,24mo
6,97.561,375.61,,4.878,20140409,U,COXX,P2P,SP,sbd,24mo
16,260.163,1023.419,,11.22,20140410,U,COXX,P2P,SP,sbd,24mo
13,211.382,934.15,,11.22,20140411,U,COXX,P2P,SP,sbd,24mo
8,130.081,617.239,,11.382,20140412,U,COXX,P2P,SP,sbd,24mo
2,32.52,162.439,,,20140413,U,COXX,P2P,SP,sbd,24mo
11,178.862,674.308,,6.504,20140414,U,COXX,P2P,SP,sbd,24mo
12,195.122,739.268,,9.756,20140415,U,COXX,P2P,SP,sbd,24mo
13,211.382,820.489,,14.146,20140416,U,COXX,P2P,SP,sbd,24mo
12,195.122,674.069,,16.098,20140417,U,COXX,P2P,SP,sbd,24mo
11,178.862,546.34,,8.13,20140418,U,COXX,P2P,SP,sbd,24mo
7,113.821,479.189,,4.878,20140419,U,COXX,P2P,SP,sbd,24mo
17,276.423,1153.418,,12.846,20140422,U,COXX,P2P,SP,sbd,24mo
9,146.341,682.199,,6.504,20140423,U,COXX,P2P,SP,sbd,24mo
8,130.081,528.05,,9.593,20140424,U,COXX,P2P,SP,sbd,24mo
15,243.902,877.319,,13.008,20140425,U,COXX,P2P,SP,sbd,24mo
7,113.821,373.74,,6.504,20140426,U,COXX,P2P,SP,sbd,24mo
9,146.341,584.799,,9.756,20140428,U,COXX,P2P,SP,sbd,24mo
20,325.203,1242.85,,19.35,20140429,U,COXX,P2P,SP,sbd,24mo
9,146.341,422.519,,8.13,20140430,U,COXX,P2P,SP,sbd,24mo
19,308.943,1323.908,,13.008,20140502,U,COXX,P2P,SP,sbd,24mo
10,162.602,676.02,,3.252,20140503,U,COXX,P2P,SP,sbd,24mo
12,195.122,860.979,,6.504,20140505,U,COXX,P2P,SP,sbd,24mo
14,227.642,852.929,,14.472,20140506,U,COXX,P2P,SP,sbd,24mo
12,195.122,739.27,,9.756,20140507,U,COXX,P2P,SP,sbd,24mo
18,292.683,1202.118,,17.886,20140508,U,COXX,P2P,SP,sbd,24mo
13,211.382,763.659,,8.13,20140509,U,COXX,P2P,SP,sbd,24mo
9,146.341,657.89,,8.13,20140510,U,COXX,P2P,SP,sbd,24mo
7,113.821,527.97,,7.805,20140512,U,COXX,P2P,SP,sbd,24mo
16,260.163,1169.597,,14.634,20140513,U,COXX,P2P,SP,sbd,24mo
12,195.122,763.579,,11.382,20140514,U,COXX,P2P,SP,sbd,24mo
11,178.862,731.138,,9.756,20140515,U,COXX,P2P,SP,sbd,24mo
11,178.862,806.019,,3.252,20140516,U,COXX,P2P,SP,sbd,24mo
7,113.821,462.928,,7.805,20140517,U,COXX,P2P,SP,sbd,24mo
8,130.081,560.41,,9.593,20140519,U,COXX,P2P,SP,sbd,24mo
15,243.902,982.929,,13.008,20140520,U,COXX,P2P,SP,sbd,24mo
5,81.301,284.39,,,20140521,U,COXX,P2P,SP,sbd,24mo
13,211.382,779.92,,14.634,20140522,U,COXX,P2P,SP,sbd,24mo
12,195.122,731.06,,9.593,20140523,U,COXX,P2P,SP,sbd,24mo
3,48.78,203.09,,3.252,20140524,U,COXX,P2P,SP,sbd,24mo
6,97.561,406.18,,8.13,20140526,U,COXX,P2P,SP,sbd,24mo
11,178.862,617.48,,14.472,20140527,U,COXX,P2P,SP,sbd,24mo
6,97.561,446.749,,6.341,20140528,U,COXX,P2P,SP,sbd,24mo
14,227.642,830.569,,11.22,20140529,U,COXX,P2P,SP,sbd,24mo
1,16.26,81.22,,,20140530,U,COXX,P2P,SP,sbd,24mo
4,65.041,251.79,,3.252,20140602,U,COXX,P2P,SP,sbd,24mo
3,48.78,203.089,,,20140603,U,COXX,P2P,SP,sbd,24mo
2,40.65,146.341,,,20140101,U,COXXV,P2P,SP,sbd,24mo
30,609.756,2126.885,,28.455,20140103,U,COXXV,P2P,SP,sbd,24mo
21,426.829,1420.05,,10.163,20140104,U,COXXV,P2P,SP,sbd,24mo
34,691.057,2413.057,,32.52,20140107,U,COXXV,P2P,SP,sbd,24mo
13,264.228,962.699,,6.098,20140108,U,COXXV,P2P,SP,sbd,24mo
31,630.081,2100.721,,24.39,20140109,U,COXXV,P2P,SP,sbd,24mo
35,711.382,2531.029,,20.325,20140110,U,COXXV,P2P,SP,sbd,24mo
14,284.553,1023.601,,8.13,20140111,U,COXXV,P2P,SP,sbd,24mo
12,243.902,804.43,,8.13,20140113,U,COXXV,P2P,SP,sbd,24mo
17,345.528,1222.799,,10.163,20140114,U,COXXV,P2P,SP,sbd,24mo
12,243.902,930.169,,8.13,20140115,U,COXXV,P2P,SP,sbd,24mo
19,386.179,1429.701,,12.195,20140116,U,COXXV,P2P,SP,sbd,24mo
24,487.805,1801.325,,22.358,20140117,U,COXXV,P2P,SP,sbd,24mo
12,243.902,804.434,,18.293,20140118,U,COXXV,P2P,SP,sbd,24mo
2,40.65,134.07,,,20140119,U,COXXV,P2P,SP,sbd,24mo
14,284.553,1019.773,,4.065,20140120,U,COXXV,P2P,SP,sbd,24mo
27,548.78,1911.199,,14.228,20140121,U,COXXV,P2P,SP,sbd,24mo
17,345.528,1291.8,,16.26,20140122,U,COXXV,P2P,SP,sbd,24mo
29,589.431,1982.746,,22.358,20140123,U,COXXV,P2P,SP,sbd,24mo
26,528.455,1939.621,,18.293,20140124,U,COXXV,P2P,SP,sbd,24mo
12,243.902,832.793,,8.13,20140125,U,COXXV,P2P,SP,sbd,24mo
16,325.203,1281.147,,10.163,20140127,U,COXXV,P2P,SP,sbd,24mo
20,406.504,1478.724,,20.325,20140128,U,COXXV,P2P,SP,sbd,24mo
18,365.854,1300.186,,14.228,20140129,U,COXXV,P2P,SP,sbd,24mo
26,528.455,1862.561,,16.26,20140130,U,COXXV,P2P,SP,sbd,24mo
17,345.528,1141.908,,4.065,20140131,U,COXXV,P2P,SP,sbd,24mo
22,447.154,1678.083,,22.358,20140201,U,COXXV,P2P,SP,sbd,24mo
17,345.528,1291.99,,14.024,20140203,U,COXXV,P2P,SP,sbd,24mo
19,386.179,1614.73,,18.293,20140204,U,COXXV,P2P,SP,sbd,24mo
21,426.829,1688.316,,28.455,20140205,U,COXXV,P2P,SP,sbd,24mo
26,528.455,2198.077,,19.919,20140206,U,COXXV,P2P,SP,sbd,24mo
24,487.805,2031.399,,18.089,20140207,U,COXXV,P2P,SP,sbd,24mo
21,426.829,1673.619,,18.089,20140208,U,COXXV,P2P,SP,sbd,24mo
16,325.203,1356.924,,22.154,20140210,U,COXXV,P2P,SP,sbd,24mo
24,487.805,2143.011,,28.049,20140211,U,COXXV,P2P,SP,sbd,24mo
12,243.902,832.792,,10.163,20140212,U,COXXV,P2P,SP,sbd,24mo
17,345.528,1438.304,,10.163,20140213,U,COXXV,P2P,SP,sbd,24mo
34,691.057,2663.393,,32.52,20140214,U,COXXV,P2P,SP,sbd,24mo
9,182.927,767.97,,18.293,20140215,U,COXXV,P2P,SP,sbd,24mo
23,467.48,1917.977,,9.146,20140217,U,COXXV,P2P,SP,sbd,24mo
35,711.382,2815.481,,36.179,20140218,U,COXXV,P2P,SP,sbd,24mo
15,304.878,1170.267,,18.293,20140219,U,COXXV,P2P,SP,sbd,24mo
19,386.179,1539.78,,14.228,20140220,U,COXXV,P2P,SP,sbd,24mo
25,508.13,2104.479,,22.154,20140221,U,COXXV,P2P,SP,sbd,24mo
28,569.106,2397.243,,32.114,20140222,U,COXXV,P2P,SP,sbd,24mo
27,548.78,2304.153,,47.358,20140224,U,COXXV,P2P,SP,sbd,24mo
52,1056.911,4282.485,,67.48,20140225,U,COXXV,P2P,SP,sbd,24mo
35,711.382,2743.225,,36.585,20140226,U,COXXV,P2P,SP,sbd,24mo
39,792.683,3280.991,,49.797,20140227,U,COXXV,P2P,SP,sbd,24mo
58,1178.862,4747.067,,73.984,20140228,U,COXXV,P2P,SP,sbd,24mo
34,691.057,2910.182,,56.301,20140301,U,COXXV,P2P,SP,sbd,24mo
35,711.382,3225.299,,39.634,20140304,U,COXXV,P2P,SP,sbd,24mo
37,752.033,3517.832,,38.211,20140305,U,COXXV,P2P,SP,sbd,24mo
39,792.683,3526.05,,43.902,20140306,U,COXXV,P2P,SP,sbd,24mo
67,1361.789,6255.667,,194.309,20140307,U,COXXV,P2P,SP,sbd,24mo
41,833.333,3867.039,,145.935,20140308,U,COXXV,P2P,SP,sbd,24mo
44,894.309,3956.542,,161.24,20140310,U,COXXV,P2P,SP,sbd,24mo
59,1199.187,5418.905,,207.52,20140311,U,COXXV,P2P,SP,sbd,24mo
44,894.309,3871.444,,118.11,20140312,U,COXXV,P2P,SP,sbd,24mo
64,1300.813,6137.598,,207.561,20140313,U,COXXV,P2P,SP,sbd,24mo
79,1605.691,7281.459,,270.935,20140314,U,COXXV,P2P,SP,sbd,24mo
50,1016.26,4796.699,,170.772,20140315,U,COXXV,P2P,SP,sbd,24mo
46,934.959,4388.401,,175.264,20140317,U,COXXV,P2P,SP,sbd,24mo
61,1239.837,5195.535,,221.748,20140318,U,COXXV,P2P,SP,sbd,24mo
42,853.659,3769.639,,136.382,20140319,U,COXXV,P2P,SP,sbd,24mo
68,1382.114,6582.243,,211.179,20140320,U,COXXV,P2P,SP,sbd,24mo
67,1361.789,6231.095,,223.577,20140321,U,COXXV,P2P,SP,sbd,24mo
48,975.61,4494.434,,153.455,20140322,U,COXXV,P2P,SP,sbd,24mo
52,1056.911,4517.447,,201.423,20140324,U,COXXV,P2P,SP,sbd,24mo
40,813.008,3761.571,,139.878,20140326,U,COXXV,P2P,SP,sbd,24mo
55,1117.886,4872.335,,188.415,20140327,U,COXXV,P2P,SP,sbd,24mo
84,1707.317,7746.826,,279.939,20140328,U,COXXV,P2P,SP,sbd,24mo
36,731.707,3061.025,,115.041,20140329,U,COXXV,P2P,SP,sbd,24mo
1,20.325,113.74,,4.065,20140330,U,COXXV,P2P,SP,sbd,24mo
32,650.407,2937.192,,108.984,20140331,U,COXXV,P2P,SP,sbd,24mo
74,1504.065,6814.952,,243.902,20140401,U,COXXV,P2P,SP,sbd,24mo
22,447.154,2148.948,,85.163,20140402,U,COXXV,P2P,SP,sbd,24mo
43,873.984,3930.204,,146.748,20140403,U,COXXV,P2P,SP,sbd,24mo
42,853.659,4038.167,,164.248,20140404,U,COXXV,P2P,SP,sbd,24mo
39,792.683,3871.237,,130.691,20140405,U,COXXV,P2P,SP,sbd,24mo
25,508.13,2571.469,,79.065,20140407,U,COXXV,P2P,SP,sbd,24mo
85,1727.642,8390.54,,284.35,20140408,U,COXXV,P2P,SP,sbd,24mo
42,853.659,4334.569,,153.252,20140409,U,COXXV,P2P,SP,sbd,24mo
83,1686.992,8479.788,,283.943,20140410,U,COXXV,P2P,SP,sbd,24mo
71,1443.089,7076.712,,224.187,20140411,U,COXXV,P2P,SP,sbd,24mo
41,833.333,4249.283,,142.886,20140412,U,COXXV,P2P,SP,sbd,24mo
13,264.228,1320.249,,55.691,20140413,U,COXXV,P2P,SP,sbd,24mo
59,1199.187,5924.898,,222.764,20140414,U,COXXV,P2P,SP,sbd,24mo
75,1524.39,7870.268,,263.455,20140415,U,COXXV,P2P,SP,sbd,24mo
96,1951.22,9904.249,,339.634,20140416,U,COXXV,P2P,SP,sbd,24mo
77,1565.041,7686.144,,240.854,20140417,U,COXXV,P2P,SP,sbd,24mo
45,914.634,4444.001,,157.927,20140418,U,COXXV,P2P,SP,sbd,24mo
27,548.78,2628.469,,101.829,20140419,U,COXXV,P2P,SP,sbd,24mo
85,1727.642,8124.951,,273.374,20140422,U,COXXV,P2P,SP,sbd,24mo
45,914.634,4602.859,,155.691,20140423,U,COXXV,P2P,SP,sbd,24mo
65,1321.138,6810.583,,216.707,20140424,U,COXXV,P2P,SP,sbd,24mo
71,1443.089,7093.14,,254.126,20140425,U,COXXV,P2P,SP,sbd,24mo
43,873.984,4263.449,,144.919,20140426,U,COXXV,P2P,SP,sbd,24mo
44,894.309,4353.194,,157.114,20140428,U,COXXV,P2P,SP,sbd,24mo
67,1361.789,6609.872,,220.122,20140429,U,COXXV,P2P,SP,sbd,24mo
65,1321.138,6306.633,,212.642,20140430,U,COXXV,P2P,SP,sbd,24mo
1,20.325,113.74,,2.033,20140501,U,COXXV,P2P,SP,sbd,24mo
78,1585.366,7409.469,,284.146,20140502,U,COXXV,P2P,SP,sbd,24mo
45,914.634,4343.773,,162.398,20140503,U,COXXV,P2P,SP,sbd,24mo
6,121.951,633.82,,18.089,20140504,U,COXXV,P2P,SP,sbd,24mo
46,934.959,4429.533,,166.687,20140505,U,COXXV,P2P,SP,sbd,24mo
50,1016.26,5132.11,,164.024,20140506,U,COXXV,P2P,SP,sbd,24mo
35,711.382,3575.787,,125.813,20140507,U,COXXV,P2P,SP,sbd,24mo
59,1199.187,5997.418,,202.683,20140508,U,COXXV,P2P,SP,sbd,24mo
69,1402.439,6903.68,,269.309,20140509,U,COXXV,P2P,SP,sbd,24mo
42,853.659,4455.613,,142.48,20140510,U,COXXV,P2P,SP,sbd,24mo
44,894.309,4440.588,,161.382,20140512,U,COXXV,P2P,SP,sbd,24mo
66,1341.463,6708.476,,202.033,20140513,U,COXXV,P2P,SP,sbd,24mo
35,711.382,3522.784,,102.642,20140514,U,COXXV,P2P,SP,sbd,24mo
79,1605.691,7528.206,,264.634,20140515,U,COXXV,P2P,SP,sbd,24mo
74,1504.065,7147.447,,258.333,20140516,U,COXXV,P2P,SP,sbd,24mo
44,894.309,4365.559,,173.618,20140517,U,COXXV,P2P,SP,sbd,24mo
46,934.959,4550.433,,142.48,20140519,U,COXXV,P2P,SP,sbd,24mo
71,1443.089,7195.96,,229.472,20140520,U,COXXV,P2P,SP,sbd,24mo
48,975.61,5070.253,,148.78,20140521,U,COXXV,P2P,SP,sbd,24mo
62,1260.163,6143.172,,224.593,20140522,U,COXXV,P2P,SP,sbd,24mo
54,1097.561,5420.177,,185.163,20140523,U,COXXV,P2P,SP,sbd,24mo
32,650.407,3089.785,,114.228,20140524,U,COXXV,P2P,SP,sbd,24mo
44,894.309,4396.374,,159.553,20140526,U,COXXV,P2P,SP,sbd,24mo
64,1300.813,6496.457,,230.894,20140527,U,COXXV,P2P,SP,sbd,24mo
25,508.13,2608.692,,87.602,20140528,U,COXXV,P2P,SP,sbd,24mo
53,1077.236,5361.019,,179.085,20140529,U,COXXV,P2P,SP,sbd,24mo
21,426.829,1528.198,,61.585,20140530,U,COXXV,P2P,SP,sbd,24mo
16,325.203,906.57,,32.52,20140531,U,COXXV,P2P,SP,sbd,24mo
10,203.252,1105.283,,34.553,20140602,U,COXXV,P2P,SP,sbd,24mo
1,20.325,113.74,,2.033,20140603,U,COXXV,P2P,SP,sbd,24mo
3,60.976,333.09,,10.163,20140604,U,COXXV,P2P,SP,sbd,24mo
2,40.65,227.48,,6.098,20140605,U,COXXV,P2P,SP,sbd,24mo
1,20.325,113.74,,4.065,20140611,U,COXXV,P2P,SP,sbd,24mo
1,20.325,113.74,,2.033,20140614,U,COXXV,P2P,SP,sbd,24mo
1,28.455,97.48,,,20140101,U,COXXXV,P2P,SP,sbd,24mo
13,369.919,1052.191,,8.537,20140103,U,COXXXV,P2P,SP,sbd,24mo
4,113.821,325.039,,2.846,20140104,U,COXXXV,P2P,SP,sbd,24mo
12,341.463,934.55,,17.073,20140107,U,COXXXV,P2P,SP,sbd,24mo
6,170.732,495.69,,2.846,20140108,U,COXXXV,P2P,SP,sbd,24mo
8,227.642,641.87,,8.537,20140109,U,COXXXV,P2P,SP,sbd,24mo
13,369.919,1088.859,,8.537,20140110,U,COXXXV,P2P,SP,sbd,24mo
10,284.553,812.68,,14.228,20140111,U,COXXXV,P2P,SP,sbd,24mo
12,341.463,1066.261,,17.073,20140113,U,COXXXV,P2P,SP,sbd,24mo
10,284.553,845.038,,8.537,20140114,U,COXXXV,P2P,SP,sbd,24mo
5,142.276,414.47,,2.846,20140115,U,COXXXV,P2P,SP,sbd,24mo
14,398.374,1163.657,,22.764,20140116,U,COXXXV,P2P,SP,sbd,24mo
11,313.008,910.162,,17.073,20140117,U,COXXXV,P2P,SP,sbd,24mo
4,113.821,300.731,,2.846,20140118,U,COXXXV,P2P,SP,sbd,24mo
9,256.098,771.869,,8.537,20140120,U,COXXXV,P2P,SP,sbd,24mo
10,284.553,863.25,,14.228,20140121,U,COXXXV,P2P,SP,sbd,24mo
3,85.366,219.511,,,20140122,U,COXXXV,P2P,SP,sbd,24mo
9,256.098,682.681,,5.691,20140123,U,COXXXV,P2P,SP,sbd,24mo
6,170.732,439.021,,5.691,20140124,U,COXXXV,P2P,SP,sbd,24mo
1,28.455,73.17,,,20140125,U,COXXXV,P2P,SP,sbd,24mo
4,113.821,365.611,,8.537,20140127,U,COXXXV,P2P,SP,sbd,24mo
8,227.642,601.462,,11.382,20140128,U,COXXXV,P2P,SP,sbd,24mo
3,85.366,243.821,,2.846,20140129,U,COXXXV,P2P,SP,sbd,24mo
8,227.642,633.819,,,20140130,U,COXXXV,P2P,SP,sbd,24mo
8,227.642,666.339,,8.537,20140131,U,COXXXV,P2P,SP,sbd,24mo
6,170.732,552.52,,2.846,20140201,U,COXXXV,P2P,SP,sbd,24mo
3,85.366,333.09,,8.537,20140203,U,COXXXV,P2P,SP,sbd,24mo
7,199.187,641.951,,5.691,20140204,U,COXXXV,P2P,SP,sbd,24mo
11,313.008,1072.599,,21.341,20140205,U,COXXXV,P2P,SP,sbd,24mo
8,227.642,771.95,,8.537,20140206,U,COXXXV,P2P,SP,sbd,24mo
15,426.829,1470.651,,17.073,20140207,U,COXXXV,P2P,SP,sbd,24mo
4,113.821,390,,2.846,20140208,U,COXXXV,P2P,SP,sbd,24mo
4,113.821,406.26,,2.846,20140210,U,COXXXV,P2P,SP,sbd,24mo
5,142.276,446.991,,2.846,20140211,U,COXXXV,P2P,SP,sbd,24mo
4,113.821,406.341,,5.691,20140212,U,COXXXV,P2P,SP,sbd,24mo
9,256.098,822.76,,5.691,20140213,U,COXXXV,P2P,SP,sbd,24mo
4,113.821,365.691,,2.846,20140214,U,COXXXV,P2P,SP,sbd,24mo
6,170.732,552.52,,5.691,20140215,U,COXXXV,P2P,SP,sbd,24mo
4,113.821,325.04,,8.537,20140217,U,COXXXV,P2P,SP,sbd,24mo
16,455.285,1592.679,,14.228,20140218,U,COXXXV,P2P,SP,sbd,24mo
7,199.187,698.861,,8.252,20140219,U,COXXXV,P2P,SP,sbd,24mo
4,113.821,357.56,,2.846,20140220,U,COXXXV,P2P,SP,sbd,24mo
5,142.276,487.56,,2.846,20140221,U,COXXXV,P2P,SP,sbd,24mo
11,313.008,975.442,,21.398,20140222,U,COXXXV,P2P,SP,sbd,24mo
6,170.732,690.73,,8.537,20140224,U,COXXXV,P2P,SP,sbd,24mo
9,256.098,829.021,,8.537,20140225,U,COXXXV,P2P,SP,sbd,24mo
10,284.553,959.263,,19.634,20140226,U,COXXXV,P2P,SP,sbd,24mo
7,199.187,706.99,,5.691,20140227,U,COXXXV,P2P,SP,sbd,24mo
19,540.65,1923.732,,8.537,20140228,U,COXXXV,P2P,SP,sbd,24mo
11,313.008,983.653,,35.854,20140301,U,COXXXV,P2P,SP,sbd,24mo
4,113.821,438.781,,5.691,20140304,U,COXXXV,P2P,SP,sbd,24mo
5,142.276,495.69,,2.846,20140305,U,COXXXV,P2P,SP,sbd,24mo
2,56.911,195.121,,8.252,20140306,U,COXXXV,P2P,SP,sbd,24mo
14,398.374,1422.191,,66.585,20140307,U,COXXXV,P2P,SP,sbd,24mo
8,227.642,821.052,,31.301,20140308,U,COXXXV,P2P,SP,sbd,24mo
7,199.187,658.29,,25.325,20140310,U,COXXXV,P2P,SP,sbd,24mo
14,398.374,1552.271,,70.285,20140311,U,COXXXV,P2P,SP,sbd,24mo
8,227.642,863.41,,33.862,20140312,U,COXXXV,P2P,SP,sbd,24mo
15,426.829,1503.652,,66.87,20140313,U,COXXXV,P2P,SP,sbd,24mo
9,256.098,934.39,,53.496,20140314,U,COXXXV,P2P,SP,sbd,24mo
5,142.276,552.521,,28.455,20140315,U,COXXXV,P2P,SP,sbd,24mo
5,142.276,487.641,,17.073,20140317,U,COXXXV,P2P,SP,sbd,24mo
18,512.195,1895.683,,95.894,20140318,U,COXXXV,P2P,SP,sbd,24mo
8,227.642,804.63,,33.293,20140319,U,COXXXV,P2P,SP,sbd,24mo
20,569.106,2072.512,,103.577,20140320,U,COXXXV,P2P,SP,sbd,24mo
10,284.553,1023.984,,39.553,20140321,U,COXXXV,P2P,SP,sbd,24mo
12,341.463,1194.63,,45.244,20140322,U,COXXXV,P2P,SP,sbd,24mo
8,227.642,837.07,,47.52,20140324,U,COXXXV,P2P,SP,sbd,24mo
9,256.098,877.881,,33.577,20140326,U,COXXXV,P2P,SP,sbd,24mo
11,313.008,1235.442,,55.203,20140327,U,COXXXV,P2P,SP,sbd,24mo
10,284.553,1056.502,,34.146,20140328,U,COXXXV,P2P,SP,sbd,24mo
5,142.276,438.781,,27.886,20140329,U,COXXXV,P2P,SP,sbd,24mo
12,341.463,1243.25,,61.463,20140331,U,COXXXV,P2P,SP,sbd,24mo
10,284.553,967.231,,42.114,20140401,U,COXXXV,P2P,SP,sbd,24mo
3,85.366,349.43,,10.813,20140402,U,COXXXV,P2P,SP,sbd,24mo
14,398.374,1365.363,,70.569,20140403,U,COXXXV,P2P,SP,sbd,24mo
12,341.463,1397.801,,56.911,20140404,U,COXXXV,P2P,SP,sbd,24mo
9,256.098,1072.925,,38.984,20140405,U,COXXXV,P2P,SP,sbd,24mo
14,398.374,1593.161,,59.187,20140407,U,COXXXV,P2P,SP,sbd,24mo
13,369.919,1503.573,,51.22,20140408,U,COXXXV,P2P,SP,sbd,24mo
